timestamp,speed,steer,throttle,brake
7350,19.1,-0.41,1.0,0
5036,30.08,-0.41,1.0,0
6380,18.78,-0.41,1.0,0
5106,37.02,-0.41,0.0,1
1381,20.16,-0.41,0.5,0
4251,19.35,0.41,1.0,0
2235,19.87,-0.42,1.0,0
2342,21.0,-0.42,0.5,0
6677,19.82,-0.42,1.0,0
2948,9.12,-0.42,1.0,0
5105,41.72,-0.42,0.0,1
1768,19.6,0.42,1.0,0
3071,68.17,-0.42,1.0,0
2682,19.7,0.43,1.0,0
3190,21.08,0.43,0.5,0
5398,20.07,-0.43,0.5,0
6962,20.37,-0.43,0.5,0
8343,20.36,-0.43,0.5,0
683,25.5,0.43,0.5,0
5387,19.08,-0.43,1.0,0
2675,21.5,0.43,0.5,0
2764,21.41,-0.43,0.5,0
188,21.07,-0.44,0.5,0
6688,19.18,-0.44,1.0,0
4609,21.88,0.44,0.5,0
176,21.99,-0.45,0.5,0
7056,21.72,-0.45,0.5,0
1284,20.83,-0.45,0.5,0
5127,24.17,-0.45,0.5,0
344,20.47,-0.45,0.5,0
9655,22.49,0.45,0.5,0
4597,20.72,0.45,0.5,0
7339,19.56,-0.45,1.0,0
6379,20.47,-0.46,0.5,0
2223,19.25,-0.46,1.0,0
6970,20.46,-0.46,0.5,0
1296,20.14,-0.46,0.5,0
2947,7.44,-0.46,1.0,0
3685,25.55,-0.46,0.5,0
6373,24.96,-0.46,0.5,0
1757,19.5,0.46,1.0,0
6676,20.18,-0.47,0.5,0
673,19.91,0.47,1.0,0
4261,19.93,0.47,1.0,0
3184,22.52,0.47,0.5,0
8351,20.57,-0.47,0.5,0
676,23.75,0.47,0.5,0
174,22.74,-0.47,0.5,0
1390,19.96,-0.47,1.0,0
2774,20.39,-0.47,0.5,0
354,19.88,-0.47,1.0,0
2221,20.69,-0.47,0.5,0
3695,19.22,-0.47,1.0,0
2946,5.79,-0.48,1.0,0
5126,24.44,-0.48,0.5,0
7055,20.84,-0.48,0.5,0
6674,21.09,-0.48,0.5,0
2352,19.26,-0.48,1.0,0
1283,21.02,-0.48,0.5,0
7349,19.23,-0.48,1.0,0
175,22.68,-0.48,0.5,0
1380,19.21,-0.48,1.0,0
3684,25.69,-0.49,0.5,0
4608,22.53,0.49,0.5,0
2341,20.1,-0.49,0.5,0
2763,22.05,-0.49,0.5,0
2681,20.15,0.49,0.5,0
2234,20.38,-0.49,0.5,0
2222,20.12,-0.49,0.5,0
4250,18.8,0.49,1.0,0
7068,18.86,-0.49,1.0,0
2761,22.79,-0.49,0.5,0
2945,3.86,-0.49,1.0,0
1767,20.05,0.49,0.5,0
5386,18.13,-0.5,1.0,0
2674,21.32,0.5,0.5,0
6378,23.07,-0.5,0.5,0
5397,20.59,-0.5,0.5,0
6675,20.8,-0.5,0.5,0
8342,19.0,-0.5,1.0,0
6961,19.36,-0.5,1.0,0
1765,20.28,0.5,0.5,0
9660,20.46,0.51,0.5,0
7338,19.83,-0.51,1.0,0
2762,22.71,-0.51,0.5,0
4603,18.72,0.51,1.0,0
187,20.11,-0.51,0.5,0
6687,19.64,-0.51,1.0,0
6969,21.39,-0.52,0.5,0
2680,20.85,0.52,0.5,0
3189,21.63,0.52,0.5,0
353,20.57,-0.52,0.5,0
4260,20.84,0.52,0.5,0
8350,21.37,-0.52,0.5,0
343,19.32,-0.52,1.0,0
3694,21.72,-0.53,0.5,0
7348,20.15,-0.53,0.5,0
1295,20.02,-0.53,0.5,0
2351,20.09,-0.53,0.5,0
1389,20.9,-0.53,0.5,0
6372,25.37,-0.53,0.5,0
2773,20.51,-0.53,0.5,0
1379,19.03,-0.54,1.0,0
7347,20.77,-0.54,0.5,0
1377,20.34,-0.54,0.5,0
2233,21.36,-0.54,0.5,0
7067,19.57,-0.54,1.0,0
4596,21.06,0.54,0.5,0
6968,22.13,-0.55,0.5,0
5385,17.5,-0.55,1.0,0
8349,22.08,-0.55,0.5,0
352,21.31,-0.55,0.5,0
1388,21.59,-0.55,0.5,0
2772,20.1,-0.55,0.5,0
9654,22.98,0.55,0.5,0
2340,19.46,-0.55,1.0,0
1756,19.06,0.55,1.0,0
2338,19.81,-0.55,1.0,0
672,19.11,0.55,1.0,0
5396,21.48,-0.55,0.5,0
3183,22.6,0.56,0.5,0
1294,19.9,-0.56,1.0,0
186,19.69,-0.56,1.0,0
7066,20.12,-0.56,0.5,0
2673,20.76,0.56,0.5,0
2232,22.04,-0.56,0.5,0
6686,20.57,-0.56,0.5,0
2350,20.8,-0.56,0.5,0
5395,22.17,-0.56,0.5,0
7335,22.18,-0.56,0.5,0
7337,20.7,-0.57,0.5,0
2339,19.47,-0.57,1.0,0
8341,18.67,-0.57,1.0,0
5383,19.05,-0.57,1.0,0
6960,18.82,-0.57,1.0,0
185,19.55,-0.57,1.0,0
6685,21.19,-0.57,0.5,0
3693,24.78,-0.57,0.5,0
4249,18.99,0.57,1.0,0
1378,19.78,-0.57,1.0,0
342,19.2,-0.57,1.0,0
340,20.32,-0.57,0.5,0
7336,21.62,-0.58,0.5,0
5384,17.88,-0.58,1.0,0
2670,19.72,0.59,1.0,0
4602,19.33,0.59,1.0,0
9659,20.66,0.59,0.5,0
1764,20.99,0.59,0.5,0
341,19.84,-0.59,1.0,0
4255,22.22,0.59,0.5,0
6371,25.72,-0.6,0.5,0
2672,20.46,0.61,0.5,0
6368,27.12,-0.61,0.5,0
3188,22.41,0.61,0.5,0
6959,19.46,-0.62,1.0,0
2671,19.93,0.62,1.0,0
6957,20.85,-0.62,0.5,0
8340,19.47,-0.63,1.0,0
4595,22.02,0.63,0.5,0
1755,19.89,0.63,1.0,0
9653,23.97,0.63,0.5,0
8338,20.83,-0.63,0.5,0
6958,20.34,-0.64,0.5,0
6370,26.44,-0.64,0.5,0
671,19.87,0.64,1.0,0
6369,26.98,-0.64,0.5,0
4601,20.04,0.65,0.5,0
8339,20.34,-0.65,0.5,0
4248,20.03,0.65,0.5,0
3182,23.26,0.65,0.5,0
4254,22.52,0.66,0.5,0
1763,22.03,0.66,0.5,0
9658,21.03,0.66,0.5,0
5140,21.2,-0.67,0.5,0
3187,22.92,0.68,0.5,0
1754,20.67,0.68,0.5,0
4594,22.71,0.68,0.5,0
9652,24.72,0.69,0.5,0
670,21.05,0.69,0.5,0
4247,20.92,0.7,0.5,0
1753,21.05,0.7,0.5,0
1761,22.92,0.71,0.5,0
4593,22.76,0.71,0.5,0
9651,25.07,0.71,0.5,0
1762,22.77,0.71,0.5,0
669,22.53,0.71,0.5,0
4246,21.51,0.72,0.5,0
5139,21.7,-0.78,0.5,0
5138,22.48,-0.87,0.5,0
3181,23.81,0.91,0.5,0
3180,23.97,0.93,0.5,0
5137,22.95,-0.94,0.5,0
5136,23.04,-0.97,0.5,0
